Uniprot.ID,V_log2.i._TMT_1,V_log2.i._TMT_3,V_log2.i._TMT_5,V_log2.i._TMT_7,V_log2.i._TMT_9,D_log2.i._TMT_2,D_log2.i._TMT_4,D_log2.i._TMT_6,D_log2.i._TMT_8,D_log2.i._TMT_10
P14618,29.35235821,29.34210546,29.29180659,29.35235821,29.34210546,29.3922649,29.3922649,29.36994906,29.3922649,29.41679179
Q96C57,21.73671824,21.69825823,21.68086025,21.7206132,21.76669378,21.64842155,21.55661367,21.64334326,21.59257142,21.54235503
Q99523,24.6151683,24.53033831,24.56919612,24.62577699,24.66227628,24.54803637,24.42125511,24.47867594,24.51038459,24.4396878
P23246,26.47329506,26.48390911,26.53936384,26.4499473,26.40114437,26.54581077,26.64540738,26.53406159,26.5813419,26.69638863
P48163,24.64518779,24.57979861,24.59483762,24.65259756,24.68006113,24.54953983,24.49418531,24.5466997,24.5466997,24.44183014
Q7Z460,23.16187056,23.18851632,23.13792203,23.11525857,23.12364042,23.22172733,23.2389151,23.2025496,23.22646515,23.24698141
P61006,24.74142522,24.77011003,24.76204708,24.80792004,24.77447497,24.70446062,24.63736488,24.71286816,24.63894925,24.51661279
Q06330,21.07607231,20.97540804,20.96095412,21.05231658,21.0820173,20.96461841,20.85788691,20.92035615,20.90575978,20.82459764
Q2NKX8,22.95560017,22.96585508,22.99475815,22.99135911,22.99961935,22.93232317,22.89418913,22.9074984,22.8877458,22.82176769
Q5QJE6,21.16018732,21.16612507,21.15707831,21.13547687,21.21816286,21.01102351,21.08698944,21.08698944,21.08126535,21.0334311
O60271,26.49581104,26.51348763,26.51667542,26.53406159,26.51667542,26.48939201,26.42840253,26.42840253,26.43790337,26.36704092
P04632,26.01408006,25.99239993,25.97534249,25.98921661,26.04546226,25.89746166,25.90117839,25.94786298,25.9642034,25.85371962
Q96NC0,24.51434504,24.4361998,24.49418531,24.48157899,24.47867594,24.43468535,24.34287766,24.40108532,24.36626126,24.24883784
Q9BVQ7,20.81491344,20.83402614,20.72390869,20.77418279,20.76249451,20.92160458,20.88213592,20.86291996,20.84801025,20.95373831
Q8N9N7,24.54050579,24.48157899,24.48513541,24.50060875,24.57169829,24.45565066,24.4149664,24.44820406,24.39514955,24.34287766
Q99638,22.43288512,22.38270781,22.35689133,22.41884917,22.40860039,22.32786597,22.32514153,22.33087263,22.31262115,22.27605637
Q9NVR5,22.10752719,22.05259993,22.12112035,22.16330531,22.18500764,22.03209881,21.9730099,22.07103424,21.94295834,21.92088
O15143,25.47378244,25.43742517,25.4394329,25.51111501,25.45607904,25.40040345,25.39779886,25.38621663,25.38386133,25.31093352
Q9BRR6,22.93564129,22.89742311,22.90171614,22.96948295,22.97771244,22.8738739,22.85565981,22.85156022,22.82522726,22.78910127
Q5JSH3,26.15584848,26.15295591,26.1385011,26.15295591,26.17179287,26.09517192,26.09051759,26.10054058,26.08804312,26.03017962
Q8N3X1,23.86239459,23.8144874,23.88739251,23.86360109,23.80796494,23.80554252,23.72014691,23.76941271,23.71726466,23.64591866
O95881,25.25097777,25.23632475,25.27418369,25.29341958,25.32300055,25.18867729,25.16396886,25.18233762,25.20550113,25.12995828
Q4VC31,24.05064879,24.02313701,24.02686762,24.05253169,24.12393624,23.93254884,23.88677573,23.94595839,24.03226012,23.89079948
Q6UUV9,19.91192329,19.87393302,19.93945846,19.87247029,19.9615307,19.82981488,19.7246745,19.84478649,19.72608463,19.72041744
Q9NPF4,24.57250893,24.56118166,24.49124162,24.61781562,24.62222866,24.49715286,24.4361998,24.45812796,24.47247738,24.37636959
Q9UNL2,24.27264074,24.17969557,24.29311456,24.2802282,24.2654711,24.1091372,24.17327202,24.20644942,24.09487342,24.16425199
Q96DF8,23.69446083,23.67087867,23.71406155,23.73289675,23.77657364,23.63094777,23.57732197,23.67486993,23.6111249,23.54198795
Q13617,24.41738305,24.43468535,24.40634334,24.43038212,24.38243254,24.48157899,24.48157899,24.47523918,24.47867594,24.51434504
Q92616,24.45145781,24.50234754,24.46834762,24.44633372,24.42761771,24.51038459,24.60774538,24.56448727,24.55355264,24.69781578
O75940,23.96441027,23.89537683,23.84442069,23.90650503,23.93254884,23.85424334,23.77657364,23.81667607,23.82198457,23.78135784
Q9NS86,24.45364992,24.39369313,24.42380931,24.46199117,24.49418531,24.3676564,24.34576273,24.3676564,24.37888057,24.298269
Q6YP21,25.41109033,25.40040345,25.43742517,25.44594482,25.45201705,25.3389588,25.29238113,25.3513111,25.37718542,25.22789001
Q9BWT6,22.35386503,22.22360022,22.2681321,22.2681321,22.25120968,22.21410486,22.10501851,22.18201483,22.15412293,22.04645814
Q8N6N3,23.24764928,23.28167138,23.25987539,23.31257446,23.30397888,23.16679699,23.09813171,23.13540706,23.22172733,23.05326967
Q8TF01,24.25840829,24.19287694,24.27264074,24.29997273,24.23602893,24.22342267,24.10375104,24.13243027,24.14577881,24.05253169
Q16719,21.58221674,21.53124584,21.54590963,21.65936806,21.63632791,21.4455453,21.46225809,21.54235503,21.47528771,21.38589319
P62820,25.72847587,25.7554673,25.76278338,25.71918227,25.76457346,25.69965642,25.66011081,25.67953416,25.5838667,25.55977664
P10244,20.93140633,20.89970768,20.8869385,20.86915472,20.95123901,20.76870549,20.80467933,20.83753844,20.83237964,20.70233208
Q96C01,25.70749411,25.65353023,25.65096931,25.75727429,25.76991105,25.54682255,25.53035161,25.64066499,25.65353023,25.50774721
P49790,26.07577552,26.07862542,26.15765415,26.1438397,26.12205431,26.03582796,26.01171249,26.07169153,26.04094236,25.98000566
Q9BUR4,21.41663139,21.37648691,21.3316664,21.42055362,21.43800166,21.34110405,21.27568789,21.21696187,21.31956163,21.25545643
Q14247,26.98838463,26.98068344,27.01399368,26.99700111,27.02308677,26.92250557,26.87322967,26.93505028,26.93505028,26.82876202
Q8NFI3,20.88367745,20.79763203,20.8188531,20.8893783,20.87579738,20.76968875,20.73957582,20.76652848,20.77209769,20.69277942
P51970,24.79770324,24.69456919,24.71731517,24.77011003,24.76204708,24.64518779,24.63114988,24.66381661,24.68006113,24.60774538
P30153,25.64173389,25.70880862,25.65353023,25.65807481,25.51111501,25.8067777,25.82992264,25.73711776,25.73711776,25.7917256
O95155,22.5575009,22.63624592,22.65338173,22.61413221,22.48974353,22.7534878,22.74643401,22.69711985,22.66959002,22.77331352
Q9Y3B8,26.61972708,26.59365169,26.53060747,26.61528632,26.55713058,26.53406159,26.43790337,26.4611207,26.51016054,26.33119066
P11277,24.11459386,24.1711708,24.18852071,24.17327202,24.10016014,24.2389015,24.2500308,24.18763878,24.26215556,24.28306731
A5YKK6,23.35512526,23.44830427,23.43921707,23.41074029,23.32753035,23.5211132,23.57182123,23.5013861,23.44692417,23.61959028
Q8NCF5,22.13229949,22.11264385,22.02855206,22.15514001,22.19595884,22.01465272,22.00515767,22.04402171,22.00647667,22.00694464
Q8N465,21.63734128,21.5655616,21.6925175,21.61598782,21.66222781,21.56783871,21.4455453,21.54122748,21.50650174,21.43080864
Q96FZ2,21.27950523,21.33520247,21.28094161,21.24566213,21.3012726,21.20136997,21.22102013,21.1644286,21.17181056,21.17857849
Q53EL6,22.76454658,22.81161147,22.83017057,22.74643401,22.68956904,22.92996366,22.90582179,22.83321219,22.83952353,22.95209442
O00764,25.65096931,25.65096931,25.63242766,25.67953416,25.66497337,25.64830501,25.51726007,25.54682255,25.5540583,25.53899261
Q9H6Z4,25.87692149,25.83254471,25.86263375,25.89063405,25.90830521,25.78804232,25.77237703,25.8148429,25.8148429,25.72320277
Q9NP81,22.57405618,22.49265965,22.54369215,22.51193448,22.54157735,22.66698061,22.65413151,22.57182095,22.6481304,22.6990172
O75157,23.67087867,23.59222549,23.66399393,23.68975152,23.68220552,23.59710918,23.47718387,23.5211132,23.58807626,23.42706617
O95817,24.62680807,24.56709574,24.60298293,24.60298293,24.63114988,24.51253704,24.51038459,24.51966793,24.54953983,24.47172738
Q53H82,25.06140841,25.09111385,25.09434062,25.14224604,25.12359511,25.02123725,24.90485573,25.05915448,25.00241193,24.89266784
P83916,22.65811623,22.65748854,22.68691364,22.71607098,22.67425781,22.61844639,22.5778122,22.61189272,22.55664548,22.4551239
O95861,26.12723892,26.08804312,26.08804312,26.10906139,26.10761362,26.06202229,26.01408006,26.05658879,26.01678618,25.95117232
Q96S90,21.12181726,21.1055459,21.11699415,21.17075959,21.09779618,21.0431222,20.89150823,21.05985534,21.00576483,20.89970768
O75410,25.04965685,24.98338711,25.03328671,25.06719838,25.08257542,24.94064342,24.89880642,24.96535057,24.99182284,24.86155986
Q9NUM4,23.07864922,23.00197226,23.01831746,23.05779266,23.07486875,23.0104805,22.9074984,22.95560017,22.95209442,22.8738739
O14763,22.12776619,22.03504761,22.10209437,22.14623914,22.15514001,22.00074362,21.89879314,22.03209881,22.03604132,21.9123969
Q14141,23.27797078,23.22868004,23.20714793,23.29516573,23.34786751,23.18722705,23.14186376,23.17955223,23.18471383,23.10271864
P00352,25.00241193,25.02123725,25.02701345,25.03829238,25.0803235,24.98630912,24.92926917,24.97031814,24.95053627,24.88054311
Q96B96,20.39452671,20.38612368,20.3706767,20.42490983,20.33350222,20.33782196,20.30711254,20.22372403,20.25435257,20.17482856
Q9HD15,25.11867975,25.07381658,25.09937164,25.10389659,25.18975637,24.99723454,24.92765524,25.04248374,25.05651626,24.92765524
Q96GA7,22.50609364,22.44797188,22.4551239,22.56626193,22.56283582,22.39099078,22.32406352,22.3922342,22.43455678,22.35945034
Q7L273,21.68182481,21.64503557,21.61598782,21.64503557,21.68485457,21.59764253,21.5263458,21.61598782,21.49246549,21.48178318
Q7Z3T8,21.73316599,21.71073511,21.73447518,21.72579601,21.76821347,21.66222781,21.62942933,21.66291446,21.63632791,21.54884009
Q00341,23.6927286,23.77769163,23.78207172,23.73156789,23.64969735,23.86064823,23.90650503,23.80796494,23.78934292,23.90170072
Q9BYB4,24.92156738,24.83595295,24.80731473,24.8491281,24.91439744,24.79143652,24.74142522,24.72160241,24.79770324,24.75374829
P00813,21.22565821,21.2238634,21.18987594,21.19126258,21.28094161,21.13096852,21.07766548,21.14114327,21.09669721,20.98876867
Q02818,25.62309966,25.5564824,25.60481733,25.64525476,25.62504693,25.57331978,25.4394329,25.51318142,25.53524197,25.39237157
Q06481,21.59257142,21.51617944,21.55661367,21.54884009,21.57306064,21.48016044,21.4646281,21.49748363,21.49025222,21.43530563
Q14019,26.17859483,26.22381086,26.21543323,26.25201587,26.26343125,26.14027677,26.11536357,26.18413761,26.11180338,26.03908233
O00161,24.89436354,24.87355598,24.95549909,24.85059039,24.9262759,24.83395005,24.72014577,24.83595295,24.81140288,24.70865564
P05556,26.32778539,26.2786762,26.33593452,26.33593452,26.28869432,26.25737975,26.21730391,26.26842173,26.22537308,26.14721014
O95628,24.32608078,24.24769525,24.28655272,24.28413298,24.36526463,24.20226808,24.21184848,24.23275527,24.22868377,24.14436139
Q8IZ21,24.36526463,24.31381203,24.32608078,24.35478497,24.38425943,24.25840829,24.20462023,24.28306731,24.25072343,24.15993706
O60869,27.01399368,26.95964558,26.97818482,26.93893055,27.03391841,26.88471147,26.88052492,26.92492395,26.94277182,26.88052492
Q9ULV3,22.42726638,22.39099078,22.44942172,22.43237997,22.51064033,22.37066093,22.29765951,22.35157032,22.35386503,22.28038361
Q9UBC2,25.88787869,25.88593479,25.9261693,25.94146302,25.956953,25.86449988,25.75920307,25.86263375,25.84873748,25.77834358
Q96BP3,22.25814756,22.34944443,22.30103027,22.33477588,22.205302,22.44686862,22.45270104,22.38694936,22.36534953,22.49195556
P19404,25.22553949,25.15352917,25.20885796,25.24021438,25.29652354,25.10516634,25.05308505,25.12537122,25.17766759,25.0127722
A1L0T0,21.19248119,21.13096852,21.24673196,21.26576982,21.1877298,21.13248961,21.04109134,21.13446673,21.0991749,21.03588
P12318,23.28594648,23.219425,23.17955223,23.26402068,23.2888412,23.17088957,23.13792203,23.12962201,23.14934247,23.03667189
P50991,29.64944089,29.76105118,29.78771647,29.73452129,29.59082053,29.81365892,29.86711832,29.78771647,29.81365892,29.83122529
P20810,26.56909257,26.53406159,26.58574323,26.54581077,26.5813419,26.51508153,26.48390911,26.51916604,26.48939201,26.44498185
A9UHW6,21.27568789,21.21444228,21.24025579,21.33520247,21.31860912,21.18063844,21.16363602,21.21296355,21.16018732,21.15707831
Q63HQ0,19.37856174,19.29793365,19.39983463,19.38896385,19.44911367,19.25160152,19.23351441,19.27837667,19.27985438,19.26942036
P60953,26.10054058,26.08009679,26.04546226,26.03908233,26.08561471,26.01171249,25.95908127,26.03017962,25.94146302,25.87692149
Q9ULR3,22.70160569,22.62852325,22.62925859,22.68273291,22.72507953,22.62230985,22.57291991,22.57291991,22.55877484,22.55085563
Q6MZP7,20.90946519,20.86107899,20.79545355,20.89150823,20.94551908,20.78351962,20.72751927,20.80753738,20.74221687,20.67239065
A5D8V6,21.88830392,21.87354256,21.87354256,21.90719265,21.94064995,21.83136725,21.77223887,21.81371058,21.84151146,21.73975625
Q05D32,19.15356648,19.11969203,19.07184786,19.19444179,19.10601605,19.05470731,19.02172789,18.99847961,19.01360654,18.99847961
P11940,27.15432261,27.10266813,27.06446466,27.04093469,27.121845,27.20497324,27.28102332,27.16636569,27.15432261,27.29662634
Q5T0F9,21.65834024,21.67984897,21.65834024,21.59125522,21.59764253,21.73833903,21.73224686,21.70604873,21.70201515,21.79551567
Q99747,24.9488989,24.92413728,24.90485573,24.92156738,24.97401183,24.86155986,24.8050886,24.86554574,24.89098748,24.81297888
Q99614,26.48939201,26.43246822,26.52202225,26.52712069,26.50545968,26.43790337,26.3691802,26.43529539,26.41635965,26.29632104
Q16890,24.57979861,24.49418531,24.48348175,24.57088765,24.55355264,24.4567658,24.37360682,24.45364992,24.44820406,24.29311456
P13284,22.46842402,22.46842402,22.40506847,22.40088942,22.46842402,22.28645029,22.38410403,22.39379709,22.23480612,22.32786597
Q9NT62,24.32518448,24.26693301,24.30921428,24.30541388,24.36154548,24.27460044,24.24484477,24.21706372,24.20958305,24.18852071
Q01433,25.28011075,25.22611428,25.25097777,25.27074948,25.2878351,25.24021438,25.15352917,25.15603042,25.1945438,25.12537122
P22307,24.93384094,24.90618212,24.86632341,24.88835717,24.92926917,24.83595295,24.79770324,24.84259726,24.83595295,24.72319892
Q9Y315,23.05779266,23.0104805,23.06372234,23.0855957,23.02479824,22.99824718,22.87924654,22.99352675,22.95101731,22.88525094
Q9UL25,25.27418369,25.21826887,25.25642364,25.28254247,25.2897118,25.18975637,25.16144951,25.20206659,25.21084845,25.12053875
P51649,24.69261582,24.61058535,24.62680807,24.64720465,24.71286816,24.58689459,24.57845118,24.58286081,24.55883409,24.56448727
O75533,25.19559693,25.26422446,25.21669736,25.14564146,25.08470415,25.31878119,25.34619019,25.25871792,25.26886261,25.39383699
Q8NB90,21.90198578,21.90661638,21.91667837,21.91106205,21.86520053,22.02271971,22.02043211,22.00203985,21.94908577,22.06609202
P26196,23.82198457,23.92384818,23.86064823,23.88739251,23.81613107,23.97034992,24.00045471,23.91625775,23.93408754,24.0242231
Q15291,24.47172738,24.4567658,24.41262322,24.4638006,24.49280857,24.38031867,24.34116548,24.38425943,24.39369313,24.27078613
Q9BWH2,23.23313469,23.12487885,23.13540706,23.25492186,23.22868004,23.11832101,23.07486875,23.10965064,23.09154337,23.04622579
P21283,22.99352675,23.02135695,22.98600883,22.94560171,22.90346564,23.10621362,23.05779266,23.0611027,23.04009979,23.08762965
O95140,20.58244174,20.67088797,20.73381069,20.66505087,20.57066519,20.83914421,20.74375466,20.77335147,20.76652848,20.83237964
Q8TB61,20.60146345,20.56494646,20.54058996,20.55494015,20.52636445,20.47464472,20.46603321,20.48090061,20.41607458,20.43298318
P67809,26.00671991,26.06758481,26.04678712,26.0241599,25.98217242,26.10906139,26.15295591,26.1438397,26.05658879,26.14206717
Q16563,23.23563257,23.19007245,23.16090233,23.2498852,23.23613933,23.15792705,23.04009979,23.10150424,23.16410538,23.04747387
Q13838,28.07946098,28.09685209,28.03766751,28.05469168,27.99966488,28.14168081,28.22632391,28.11316979,28.15006276,28.25085144
Q7Z434,24.90056508,24.8491281,24.81932099,24.83395005,24.90485573,24.72319892,24.76386311,24.75752256,24.80852535,24.75752256
Q9UBQ0,25.66157797,25.56397864,25.5262264,25.60481733,25.62683392,25.53524197,25.50401155,25.52843377,25.44468078,25.40040345
P17050,22.2080658,22.18715838,22.18286076,22.20691317,22.20930147,22.1147676,22.09747241,22.12392231,22.14900837,22.03604132
Q96S66,24.74932646,24.72583351,24.82043759,24.81479884,24.78047719,24.69781578,24.60922575,24.70865564,24.70865564,24.59483762
Q9UJW0,23.84245162,23.82354237,23.81613107,23.85424334,23.82407342,23.78732821,23.73953172,23.73631636,23.74843151,23.65017603
Q07812,23.91376671,23.89405164,23.99414927,23.95214478,23.99880645,23.82198457,23.7403632,23.85424334,23.84759655,23.82756861
Q5R3I4,21.46899355,21.41151762,21.39230665,21.46707291,21.52095373,21.39139828,21.37648691,21.34110405,21.33695262,21.30436094
Q5H9R7,24.60298293,24.58689459,24.62435951,24.64518779,24.62680807,24.56919612,24.51253704,24.57409906,24.53777126,24.48157899
Q8NEM2,20.89150823,20.93188202,20.91531688,20.85876924,20.87716641,21.08794458,21.01403154,20.95855845,20.97992994,20.97775959
Q6NZI2,24.64184413,24.67614764,24.6604755,24.63894925,24.60774538,24.75576405,24.75752256,24.69261582,24.69605628,24.74580595
Q12907,24.99351893,24.93082587,25.00931553,25.01602061,24.98338711,24.97401183,24.85166879,24.90964443,24.81479884,24.85277828
Q05048,25.26756256,25.2430598,25.23022768,25.26150793,25.27633586,25.15352917,25.18233762,25.21826887,25.1912728,25.08257542
Q8N6T3,24.76204708,24.71731517,24.7108804,24.72465469,24.76051338,24.68153462,24.67378884,24.68153462,24.65485665,24.62680807
Q01850,21.25643619,21.25302418,21.25766241,21.24673196,21.31167327,21.18682138,21.12094157,21.24025579,21.14186227,21.07907446
P51688,20.73381069,20.69607106,20.6373241,20.68086051,20.78072084,20.58356767,20.55494015,20.60541607,20.64015591,20.49733511
Q9NY33,24.48157899,24.5622399,24.51966793,24.48348175,24.41932375,24.59076853,24.66932854,24.58178418,24.55053873,24.64875556
P40818,21.07429112,21.1117895,21.11328991,21.0535161,20.96564799,21.1952244,21.19248119,21.14558643,21.15100949,21.17181056
Q9Y3E7,22.99961935,22.92167222,22.89689872,22.895966,22.95335018,22.84885525,22.78910127,22.84229725,22.8194098,22.81227109
Q9BQC3,22.44942172,22.38694936,22.39379709,22.42316309,22.43770661,22.36901493,22.29210023,22.31535206,22.33087263,22.32228615
Q9H1E3,26.29929763,26.33813631,26.40114437,26.33813631,26.35388037,26.31087186,26.22537308,26.28869432,26.2656302,26.22145981
Q9BRK5,24.63114988,24.60922575,24.65710571,24.63736488,24.63736488,24.58443197,24.50624425,24.57088765,24.56448727,24.49715286
Q5TAX3,21.23114168,21.24476149,21.23358474,21.25897855,21.26410386,21.16948837,21.19998024,21.19248119,21.13547687,21.08794458
Q96CN7,25.68845924,25.65807481,25.64830501,25.70473199,25.74714116,25.63687589,25.5564824,25.58662011,25.63044887,25.51890996
Q9UID3,19.41976591,19.52197647,19.44636102,19.3957319,19.42133088,19.63945162,19.58838384,19.56034901,19.54332676,19.63019322
P61956,25.85203895,25.77237703,25.79798186,25.80413933,25.92921345,25.69485662,25.63044887,25.76457346,25.75727429,25.64830501
P49354,23.89079948,23.82943858,23.85424334,23.91068665,23.87688499,23.83250141,23.73289675,23.76608706,23.80018354,23.78601582
Q6P1J9,21.98897321,21.96952897,22.00952032,21.9661642,21.93156261,22.08652553,22.04645814,22.03903064,22.04812669,22.1030384
